starttime	seconds	ctime	dtime	ttime	wait
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:14 2013	1363547594	0	36	36	36
Sun Mar 17 15:13:14 2013	1363547594	0	36	36	36
Sun Mar 17 15:13:14 2013	1363547594	0	36	36	36
Sun Mar 17 15:13:14 2013	1363547594	0	36	36	36
Sun Mar 17 15:13:14 2013	1363547594	0	36	36	36
Sun Mar 17 15:13:14 2013	1363547594	0	36	36	36
Sun Mar 17 15:13:14 2013	1363547594	0	36	36	36
Sun Mar 17 15:13:14 2013	1363547594	0	36	36	36
Sun Mar 17 15:13:14 2013	1363547594	0	36	36	36
Sun Mar 17 15:13:14 2013	1363547594	0	36	36	36
Sun Mar 17 15:13:14 2013	1363547594	0	36	36	36
Sun Mar 17 15:13:14 2013	1363547594	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:14 2013	1363547594	0	36	36	36
Sun Mar 17 15:13:14 2013	1363547594	0	36	36	36
Sun Mar 17 15:13:14 2013	1363547594	0	36	36	36
Sun Mar 17 15:13:14 2013	1363547594	0	36	36	36
Sun Mar 17 15:13:11 2013	1363547591	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:14 2013	1363547594	0	36	36	36
Sun Mar 17 15:13:14 2013	1363547594	0	36	36	36
Sun Mar 17 15:13:14 2013	1363547594	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:14 2013	1363547594	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:14 2013	1363547594	0	36	36	36
Sun Mar 17 15:13:14 2013	1363547594	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:10 2013	1363547590	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:12 2013	1363547592	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:13 2013	1363547593	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	36	36	36
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	36
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:13 2013	1363547593	0	37	37	37
Sun Mar 17 15:13:13 2013	1363547593	0	37	37	37
Sun Mar 17 15:13:13 2013	1363547593	0	37	37	37
Sun Mar 17 15:13:13 2013	1363547593	0	37	37	37
Sun Mar 17 15:13:13 2013	1363547593	0	37	37	37
Sun Mar 17 15:13:13 2013	1363547593	0	37	37	37
Sun Mar 17 15:13:13 2013	1363547593	0	37	37	37
Sun Mar 17 15:13:13 2013	1363547593	0	37	37	37
Sun Mar 17 15:13:13 2013	1363547593	0	37	37	37
Sun Mar 17 15:13:13 2013	1363547593	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:12 2013	1363547592	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:11 2013	1363547591	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:11 2013	1363547591	0	37	37	37
Sun Mar 17 15:13:11 2013	1363547591	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:09 2013	1363547589	0	37	37	37
Sun Mar 17 15:13:13 2013	1363547593	0	37	37	37
Sun Mar 17 15:13:13 2013	1363547593	0	37	37	37
Sun Mar 17 15:13:13 2013	1363547593	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:10 2013	1363547590	0	37	37	37
Sun Mar 17 15:13:13 2013	1363547593	0	37	37	37
Sun Mar 17 15:13:13 2013	1363547593	0	37	37	37
Sun Mar 17 15:13:13 2013	1363547593	0	37	37	37
Sun Mar 17 15:13:13 2013	1363547593	0	37	37	37
Sun Mar 17 15:13:11 2013	1363547591	0	37	37	37
Sun Mar 17 15:13:13 2013	1363547593	0	37	37	37
